Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,20.28,21.28,19.35,20.96,26118500,20.96
2015-04-07,19.00,20.50,19.00,19.94,24421700,19.94
2015-04-06,18.80,18.80,18.80,18.80,000,18.80
2015-04-03,17.86,18.97,17.69,18.80,19411100,18.80
2015-04-02,18.00,18.16,17.76,18.05,13026400,18.05
2015-04-01,17.90,18.20,17.59,18.01,13041800,18.01
2015-03-31,19.00,19.32,17.88,17.90,23722500,17.90
2015-03-30,17.35,18.94,17.21,18.40,32837200,18.40
2015-03-27,16.95,17.49,16.72,17.22,14425600,17.22
2015-03-26,17.56,17.65,16.55,16.70,17870500,16.70
2015-03-25,17.25,17.80,16.84,17.56,15468400,17.56
2015-03-24,17.71,17.79,16.90,17.25,16981300,17.25
2015-03-23,16.75,18.04,16.68,17.76,23289700,17.76
2015-03-20,16.38,16.78,16.21,16.57,12872600,16.57
2015-03-19,16.88,16.90,16.19,16.38,15622200,16.38
2015-03-18,16.66,16.98,16.48,16.79,9331800,16.79
2015-03-17,16.83,17.55,16.57,16.66,16770100,16.66
2015-03-16,15.95,16.81,15.95,16.79,12904600,16.79
2015-03-13,16.20,16.21,15.75,15.87,6687700,15.87
2015-03-12,16.02,16.21,15.80,16.09,7670900,16.09
2015-03-11,16.17,16.58,16.01,16.08,5571800,16.08
2015-03-10,16.48,16.48,16.15,16.28,6577800,16.28
2015-03-09,16.47,16.68,16.01,16.49,6280700,16.49
2015-03-06,16.82,16.82,16.18,16.50,8044500,16.50
2015-03-05,16.52,16.89,16.00,16.82,12461900,16.82
2015-03-04,16.74,16.85,16.15,16.53,16327200,16.53
2015-03-03,15.74,16.95,15.72,16.69,22127800,16.69
2015-03-02,15.71,16.02,15.40,15.72,19026900,15.72
2015-02-27,15.36,15.45,15.20,15.28,5954000,15.28
2015-02-26,15.29,15.50,15.00,15.34,7310000,15.34
2015-02-25,15.30,15.70,15.00,15.30,8694800,15.30
2015-02-24,15.30,15.30,15.30,15.30,000,15.30
2015-02-23,15.30,15.30,15.30,15.30,000,15.30
2015-02-20,15.30,15.30,15.30,15.30,000,15.30
2015-02-19,15.30,15.30,15.30,15.30,000,15.30
2015-02-18,15.30,15.30,15.30,15.30,000,15.30
2015-02-17,15.50,15.65,15.16,15.30,8152000,15.30
2015-02-16,15.80,15.99,15.40,15.50,6836300,15.50
2015-02-13,14.98,15.86,14.90,15.71,14560500,15.71
2015-02-12,15.05,15.05,14.72,14.88,5852400,14.88
2015-02-11,15.05,15.27,14.86,14.95,5167500,14.95
2015-02-10,14.75,15.30,14.65,14.94,3753500,14.94
2015-02-09,15.55,15.55,14.70,14.80,7617800,14.80
2015-02-06,16.00,16.00,15.20,15.59,6518000,15.59
2015-02-05,17.03,17.12,15.95,16.12,10702400,16.12
2015-02-04,16.36,16.95,16.26,16.51,9251500,16.51
2015-02-03,16.00,16.34,15.80,16.24,7791000,16.24
2015-02-02,15.84,16.27,15.65,15.95,5297300,15.95
2015-01-30,16.05,16.32,15.37,16.02,7517900,16.02
2015-01-29,16.06,16.38,15.70,15.89,9489300,15.89
2015-01-28,16.70,16.85,15.70,16.01,11093500,16.01
2015-01-27,16.91,16.98,16.40,16.59,10343800,16.59
2015-01-26,16.53,17.16,16.53,16.98,8984800,16.98
2015-01-23,17.00,17.50,16.51,16.76,13210900,16.76
2015-01-22,17.00,17.90,16.78,16.95,14262200,16.95
2015-01-21,16.56,17.75,16.56,16.99,21290400,16.99
2015-01-20,15.47,16.62,15.31,16.42,18759900,16.42
2015-01-19,15.40,16.34,14.81,15.18,23490600,15.18
2015-01-16,16.29,16.88,16.01,16.46,19408100,16.46
2015-01-15,14.80,16.29,14.59,16.29,28806300,16.29
2015-01-14,15.05,15.80,14.51,14.81,16914000,14.81
2015-01-13,14.20,14.92,14.10,14.90,17374400,14.90
2015-01-12,14.25,14.37,13.78,14.26,11262500,14.26
2015-01-09,13.57,14.38,13.55,14.03,14734700,14.03
2015-01-08,13.71,13.90,13.45,13.66,8314500,13.66
2015-01-07,13.95,14.00,13.62,13.80,11446100,13.80
2015-01-06,14.16,14.28,13.33,14.11,19958800,14.11
2015-01-05,14.18,14.70,14.10,14.18,19844000,14.18
2015-01-02,13.80,13.80,13.80,13.80,000,13.80
2015-01-01,13.80,13.80,13.80,13.80,000,13.80
2014-12-31,13.55,14.01,13.51,13.80,17032800,13.80
2014-12-30,13.08,13.82,13.07,13.71,28055800,13.71
2014-12-29,12.86,13.55,12.86,13.20,30209000,13.20
2014-12-26,12.80,12.95,12.50,12.62,9054500,12.62
2014-12-25,12.00,12.87,12.00,12.62,10876900,12.62
2014-12-24,11.70,12.30,11.54,12.08,11548500,12.08
2014-12-23,11.47,11.92,11.19,11.25,6355300,11.25
2014-12-22,12.49,12.49,11.23,11.45,10039300,11.45
2014-12-19,12.48,12.60,11.88,12.48,7071800,12.48
2014-12-18,12.47,12.65,12.34,12.48,6449400,12.48
2014-12-17,12.77,12.77,12.32,12.47,9188500,12.47
2014-12-16,13.07,13.07,12.60,12.77,9369800,12.77
2014-12-15,12.86,13.18,12.80,13.10,9702900,13.10
2014-12-12,12.47,12.96,12.30,12.86,12085900,12.86
2014-12-11,12.26,12.72,12.12,12.38,10107500,12.38
2014-12-10,11.55,12.48,11.47,12.26,14827500,12.26
