Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,9.70,9.74,9.35,9.53,31572400,9.53
2015-04-07,9.55,9.85,9.52,9.76,35958200,9.76
2015-04-06,9.51,9.51,9.51,9.51,000,9.51
2015-04-03,9.35,9.58,9.28,9.51,29622500,9.51
2015-04-02,9.35,9.48,9.18,9.41,26986400,9.41
2015-04-01,9.13,9.42,9.02,9.30,33337200,9.30
2015-03-31,9.41,9.49,9.09,9.11,28614400,9.11
2015-03-30,9.24,9.65,9.17,9.39,44115200,9.39
2015-03-27,9.14,9.34,9.12,9.20,26155400,9.20
2015-03-26,8.90,9.24,8.84,9.15,28492200,9.15
2015-03-25,8.92,9.00,8.82,8.91,18191000,8.91
2015-03-24,9.20,9.23,8.74,9.01,32437700,9.01
2015-03-23,9.10,9.36,9.03,9.23,43754600,9.23
2015-03-20,9.10,9.18,8.96,9.04,30359100,9.04
2015-03-19,9.12,9.24,9.00,9.11,29710500,9.11
2015-03-18,8.92,9.13,8.92,9.11,36265700,9.11
2015-03-17,8.83,8.98,8.76,8.95,32795000,8.95
2015-03-16,8.68,8.87,8.59,8.83,31191300,8.83
2015-03-13,8.70,9.02,8.63,8.72,49524500,8.72
2015-03-12,8.56,8.86,8.46,8.77,36235200,8.77
2015-03-11,8.68,8.77,8.47,8.58,16837300,8.58
2015-03-10,8.98,8.98,8.64,8.74,32588400,8.74
2015-03-09,8.70,8.85,8.41,8.80,38717900,8.80
2015-03-06,8.50,9.15,8.47,8.97,81674200,8.97
2015-03-05,8.88,8.99,8.30,8.32,25644900,8.32
2015-03-04,8.51,8.71,8.50,8.63,22912300,8.63
2015-03-03,8.50,8.78,8.41,8.58,23349800,8.58
2015-03-02,8.12,8.92,8.05,8.66,55848900,8.66
2015-02-27,8.09,8.23,8.04,8.11,10615800,8.11
2015-02-26,7.89,8.20,7.84,8.18,11039400,8.18
2015-02-25,7.89,7.96,7.84,7.90,5241600,7.90
2015-02-24,7.92,7.92,7.92,7.92,000,7.92
2015-02-23,7.92,7.92,7.92,7.92,000,7.92
2015-02-20,7.92,7.92,7.92,7.92,000,7.92
2015-02-19,7.92,7.92,7.92,7.92,000,7.92
2015-02-18,7.92,7.92,7.92,7.92,000,7.92
2015-02-17,8.20,8.29,7.91,7.92,36679000,7.92
2015-02-16,7.68,7.85,7.62,7.85,8730100,7.85
2015-02-13,7.75,7.85,7.70,7.74,8083700,7.74
2015-02-12,7.59,7.75,7.46,7.72,8030900,7.72
2015-02-11,7.56,7.65,7.52,7.59,5420200,7.59
2015-02-10,7.46,7.57,7.45,7.56,5495500,7.56
2015-02-09,7.47,7.56,7.39,7.47,8925600,7.47
2015-02-06,7.82,7.90,7.37,7.49,12823500,7.49
2015-02-05,8.17,8.21,7.85,7.87,7977000,7.87
2015-02-04,8.20,8.35,8.08,8.08,10302500,8.08
2015-02-03,7.98,8.09,7.92,8.09,6859800,8.09
2015-02-02,8.02,8.08,7.90,7.91,6881700,7.91
2015-01-30,8.26,8.34,8.05,8.07,7993300,8.07
2015-01-29,8.25,8.44,8.16,8.27,12437000,8.27
2015-01-28,8.52,8.54,8.35,8.38,10151000,8.38
2015-01-27,8.54,8.81,8.36,8.57,14555600,8.57
2015-01-26,8.36,8.73,8.26,8.60,24729900,8.60
2015-01-23,8.47,8.60,8.28,8.40,20893800,8.40
2015-01-22,8.39,8.60,8.28,8.42,15329100,8.42
2015-01-21,8.12,8.40,8.05,8.38,21166600,8.38
2015-01-20,7.88,8.17,7.88,8.13,16064000,8.13
2015-01-19,8.07,8.70,7.76,7.86,29381800,7.86
2015-01-16,8.46,8.60,8.39,8.47,11562600,8.47
2015-01-15,8.25,8.49,8.16,8.48,10973800,8.48
2015-01-14,8.53,8.58,8.19,8.23,16405000,8.23
2015-01-13,8.47,8.65,8.42,8.52,9104400,8.52
2015-01-12,8.70,8.70,8.41,8.52,18425600,8.52
2015-01-09,8.93,9.13,8.77,8.79,22868300,8.79
2015-01-08,9.19,9.40,8.91,9.01,27648900,9.01
2015-01-07,9.00,9.32,8.95,9.25,33450100,9.25
2015-01-06,9.71,9.90,9.13,9.23,86266100,9.23
2015-01-05,8.91,9.60,8.90,9.60,76612900,9.60
2015-01-02,8.73,8.73,8.73,8.73,000,8.73
2015-01-01,8.73,8.73,8.73,8.73,000,8.73
2014-12-31,8.38,8.74,8.32,8.73,16925800,8.73
2014-12-30,8.60,8.64,8.37,8.38,17563900,8.38
2014-12-29,8.84,9.11,8.50,8.64,32396900,8.64
2014-12-26,8.57,8.89,8.44,8.81,35886000,8.81
2014-12-25,8.30,8.59,8.23,8.58,18727500,8.58
2014-12-24,8.10,8.39,8.08,8.20,15268100,8.20
2014-12-23,8.60,8.64,8.00,8.19,21647800,8.19
2014-12-22,8.45,9.05,8.44,8.77,49601100,8.77
2014-12-19,7.96,8.60,7.90,8.43,39056600,8.43
2014-12-18,8.05,8.30,8.00,8.03,17890200,8.03
2014-12-17,8.22,8.23,7.97,8.07,21844200,8.07
2014-12-16,7.85,8.34,7.83,8.29,36132100,8.29
2014-12-15,8.09,8.09,7.82,7.97,15727700,7.97
2014-12-12,8.02,8.18,7.88,8.11,18026200,8.11
2014-12-11,7.90,8.12,7.83,8.01,18421600,8.01
2014-12-10,7.81,8.07,7.62,8.03,21469900,8.03
