Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,19.28,19.49,18.73,19.01,8980600,19.01
2015-04-07,19.22,19.86,19.13,19.28,9625700,19.28
2015-04-06,19.19,19.19,19.19,19.19,000,19.19
2015-04-03,18.79,19.30,18.61,19.19,7850200,19.19
2015-04-02,18.53,19.68,18.13,19.14,18907900,19.14
2015-04-01,16.33,17.89,16.31,17.89,8686300,17.89
2015-03-31,15.67,16.38,15.51,16.26,10185300,16.26
2015-03-30,15.71,15.80,15.50,15.67,5485300,15.67
2015-03-27,15.57,15.82,15.00,15.72,5966100,15.72
2015-03-26,15.60,15.92,15.42,15.57,6343200,15.57
2015-03-25,16.10,16.10,15.38,15.73,12890200,15.73
2015-03-24,16.28,16.86,15.80,16.18,7664100,16.18
2015-03-23,16.20,16.39,16.10,16.21,5016200,16.21
2015-03-20,16.31,16.38,16.01,16.08,5565600,16.08
2015-03-19,16.50,16.55,15.92,16.11,5473700,16.11
2015-03-18,15.66,16.43,15.60,16.26,6607400,16.26
2015-03-17,15.73,15.88,15.50,15.69,4772700,15.69
2015-03-16,15.71,15.99,15.60,15.75,5815100,15.75
2015-03-13,15.20,15.85,15.20,15.58,3719600,15.58
2015-03-12,15.36,15.68,15.01,15.15,3600800,15.15
2015-03-11,15.95,15.99,15.35,15.36,5102200,15.36
2015-03-10,14.99,15.91,14.93,15.80,6234900,15.80
2015-03-09,14.69,15.05,14.30,14.92,4718900,14.92
2015-03-06,15.06,15.48,14.59,14.69,4251100,14.69
2015-03-05,15.39,15.45,14.96,15.07,5824000,15.07
2015-03-04,14.74,15.71,14.65,15.49,9594900,15.49
2015-03-03,13.58,14.97,13.48,14.89,11865900,14.89
2015-03-02,13.50,13.71,13.40,13.63,4468900,13.63
2015-02-27,13.60,13.72,13.42,13.49,3490000,13.49
2015-02-26,13.28,13.69,13.28,13.61,5497700,13.61
2015-02-25,13.25,13.35,13.14,13.25,2984200,13.25
2015-02-24,13.25,13.25,13.25,13.25,000,13.25
2015-02-23,13.25,13.25,13.25,13.25,000,13.25
2015-02-20,13.25,13.25,13.25,13.25,000,13.25
2015-02-19,13.25,13.25,13.25,13.25,000,13.25
2015-02-18,13.25,13.25,13.25,13.25,000,13.25
2015-02-17,13.24,13.36,13.13,13.25,3217300,13.25
2015-02-16,13.15,13.37,13.15,13.24,3220000,13.24
2015-02-13,13.04,13.32,12.98,13.15,3659300,13.15
2015-02-12,12.80,13.09,12.77,12.94,2368400,12.94
2015-02-11,12.45,12.90,12.45,12.89,2539600,12.89
2015-02-10,12.35,12.50,12.32,12.42,1804100,12.42
2015-02-09,12.59,12.60,12.33,12.35,1694000,12.35
2015-02-06,12.74,12.85,12.52,12.59,1805300,12.59
2015-02-05,12.73,12.94,12.60,12.72,2686800,12.72
2015-02-04,12.83,12.89,12.65,12.65,1814400,12.65
2015-02-03,12.55,12.90,12.55,12.88,2382400,12.88
2015-02-02,12.41,12.74,12.36,12.62,2092400,12.62
2015-01-30,12.81,12.86,12.60,12.63,2459200,12.63
2015-01-29,12.96,13.09,12.68,12.70,3094100,12.70
2015-01-28,13.18,13.25,12.94,13.00,3379300,13.00
2015-01-27,13.45,13.49,12.99,13.15,4471600,13.15
2015-01-26,13.50,13.58,13.21,13.54,4416700,13.54
2015-01-23,12.98,13.49,12.94,13.35,6392700,13.35
2015-01-22,13.11,13.15,12.89,13.02,3837200,13.02
2015-01-21,12.92,13.15,12.82,13.11,5886400,13.11
2015-01-20,12.10,13.22,12.09,12.90,7279000,12.90
2015-01-19,11.86,12.15,11.66,12.07,5966300,12.07
2015-01-16,12.24,12.37,12.10,12.22,2838800,12.22
2015-01-15,12.13,12.36,12.06,12.29,3318600,12.29
2015-01-14,11.96,12.20,11.85,12.13,2817100,12.13
2015-01-13,11.89,11.95,11.80,11.92,1757500,11.92
2015-01-12,12.00,12.12,11.81,11.90,2699800,11.90
2015-01-09,12.05,12.14,11.84,11.85,4054900,11.85
2015-01-08,12.18,12.39,12.05,12.09,5100900,12.09
2015-01-07,12.04,12.15,11.90,12.09,4678200,12.09
2015-01-06,11.93,12.08,11.80,12.00,4500300,12.00
2015-01-05,12.12,12.12,11.76,12.02,4873400,12.02
2015-01-02,11.98,11.98,11.98,11.98,000,11.98
2015-01-01,11.98,11.98,11.98,11.98,000,11.98
2014-12-31,11.79,12.18,11.75,11.98,2992000,11.98
2014-12-30,12.41,12.56,11.50,11.95,5061700,11.95
2014-12-29,13.05,13.05,12.35,12.40,5849000,12.40
2014-12-26,12.58,13.05,12.46,12.95,4693900,12.95
2014-12-25,12.23,12.51,12.10,12.48,3360700,12.48
2014-12-24,12.17,12.28,11.96,12.09,4047200,12.09
2014-12-23,12.23,12.57,11.93,12.03,3392000,12.03
2014-12-22,13.29,13.29,12.15,12.24,6768200,12.24
2014-12-19,13.37,13.66,13.11,13.36,5914200,13.36
2014-12-18,13.50,13.63,13.20,13.45,4700900,13.45
2014-12-17,13.96,13.96,13.36,13.67,9609800,13.67
2014-12-16,13.68,14.20,13.68,13.97,9859000,13.97
2014-12-15,12.66,13.77,12.55,13.71,10398100,13.71
2014-12-12,12.38,12.85,12.38,12.66,5378100,12.66
2014-12-11,12.20,12.55,12.13,12.38,6085200,12.38
2014-12-10,11.99,12.51,11.99,12.28,8120400,12.28
