Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,9.79,10.50,9.79,10.15,45285200,10.15
2015-04-07,9.48,9.80,9.41,9.77,28238900,9.77
2015-04-06,9.48,9.48,9.48,9.48,000,9.48
2015-04-03,9.36,9.62,9.21,9.48,24631200,9.48
2015-04-02,9.00,9.49,8.99,9.37,41931400,9.37
2015-04-01,8.76,9.01,8.72,8.94,23187300,8.94
2015-03-31,8.87,8.94,8.68,8.77,25471600,8.77
2015-03-30,8.63,8.85,8.60,8.85,23395600,8.85
2015-03-27,8.57,8.75,8.55,8.64,22151300,8.64
2015-03-26,8.50,8.61,8.40,8.53,18189900,8.53
2015-03-25,8.49,8.64,8.43,8.50,19387200,8.50
2015-03-24,8.76,8.80,8.30,8.50,22690100,8.50
2015-03-23,8.60,8.82,8.59,8.74,26897800,8.74
2015-03-20,8.49,8.60,8.38,8.59,24447800,8.59
2015-03-19,8.51,8.57,8.42,8.49,21668000,8.49
2015-03-18,8.45,8.59,8.38,8.56,24184700,8.56
2015-03-17,8.46,8.57,8.31,8.45,23511200,8.45
2015-03-16,8.21,8.53,8.20,8.49,31531600,8.49
2015-03-13,8.12,8.30,8.12,8.26,17067100,8.26
2015-03-12,8.20,8.24,8.05,8.12,13134000,8.12
2015-03-11,8.23,8.29,8.14,8.20,16181700,8.20
2015-03-10,8.10,8.34,8.08,8.22,21897400,8.22
2015-03-09,7.94,8.12,7.82,8.09,19407000,8.09
2015-03-06,7.92,8.05,7.92,7.95,12610500,7.95
2015-03-05,8.07,8.13,7.78,7.97,20027500,7.97
2015-03-04,8.05,8.19,7.96,8.06,16087900,8.06
2015-03-03,7.85,8.18,7.82,8.04,25137700,8.04
2015-03-02,7.74,7.95,7.69,7.85,17437300,7.85
2015-02-27,7.76,7.77,7.68,7.69,10382500,7.69
2015-02-26,7.68,7.76,7.64,7.75,9137700,7.75
2015-02-25,7.58,7.75,7.50,7.72,12476800,7.72
2015-02-24,7.56,7.56,7.56,7.56,000,7.56
2015-02-23,7.56,7.56,7.56,7.56,000,7.56
2015-02-20,7.56,7.56,7.56,7.56,000,7.56
2015-02-19,7.56,7.56,7.56,7.56,000,7.56
2015-02-18,7.56,7.56,7.56,7.56,000,7.56
2015-02-17,7.60,7.69,7.53,7.56,11017900,7.56
2015-02-16,7.54,7.64,7.48,7.61,9272800,7.61
2015-02-13,7.38,7.53,7.33,7.52,9632000,7.52
2015-02-12,7.33,7.41,7.30,7.36,5571900,7.36
2015-02-11,7.24,7.34,7.22,7.33,5353400,7.33
2015-02-10,7.15,7.24,7.11,7.21,4835700,7.21
2015-02-09,7.20,7.27,7.12,7.16,6474400,7.16
2015-02-06,7.46,7.54,7.22,7.22,10232700,7.22
2015-02-05,7.70,7.75,7.50,7.51,11883900,7.51
2015-02-04,7.61,7.79,7.56,7.62,14211600,7.62
2015-02-03,7.61,7.70,7.55,7.64,14167000,7.64
2015-02-02,7.35,7.66,7.25,7.61,16442800,7.61
2015-01-30,7.50,7.51,7.31,7.34,7511500,7.34
2015-01-29,7.40,7.52,7.37,7.46,8465700,7.46
2015-01-28,7.57,7.57,7.43,7.45,9208300,7.45
2015-01-27,7.45,7.56,7.36,7.55,13405200,7.55
2015-01-26,7.21,7.46,7.19,7.46,12201700,7.46
2015-01-23,7.30,7.32,7.18,7.21,9351300,7.21
2015-01-22,7.28,7.35,7.17,7.30,9182400,7.30
2015-01-21,7.06,7.26,7.03,7.24,10943200,7.24
2015-01-20,6.87,7.09,6.87,7.05,8617100,7.05
2015-01-19,7.22,7.31,6.81,6.91,13431900,6.91
2015-01-16,7.40,7.46,7.30,7.41,10083000,7.41
2015-01-15,7.41,7.47,7.25,7.44,10728500,7.44
2015-01-14,7.47,7.58,7.39,7.42,7586600,7.42
2015-01-13,7.42,7.61,7.41,7.48,10246200,7.48
2015-01-12,7.61,7.68,7.38,7.42,13037700,7.42
2015-01-09,7.98,8.02,7.66,7.71,26029100,7.71
2015-01-08,8.50,8.97,8.02,8.04,51974800,8.04
2015-01-07,8.25,8.36,7.70,8.36,21293100,8.36
2015-01-06,7.60,7.60,7.60,7.60,000,7.60
2015-01-05,7.60,7.60,7.60,7.60,000,7.60
2015-01-02,7.60,7.60,7.60,7.60,000,7.60
2015-01-01,7.60,7.60,7.60,7.60,000,7.60
2014-12-31,7.60,7.60,7.60,7.60,000,7.60
2014-12-30,7.60,7.60,7.60,7.60,000,7.60
2014-12-29,7.60,7.60,7.60,7.60,000,7.60
2014-12-26,7.60,7.60,7.60,7.60,000,7.60
2014-12-25,7.60,7.60,7.60,7.60,000,7.60
2014-12-24,7.60,7.60,7.60,7.60,000,7.60
2014-12-23,7.60,7.60,7.60,7.60,000,7.60
2014-12-22,7.60,7.60,7.60,7.60,000,7.60
2014-12-19,7.60,7.60,7.60,7.60,000,7.60
2014-12-18,7.60,7.60,7.60,7.60,000,7.60
2014-12-17,7.60,7.60,7.60,7.60,000,7.60
2014-12-16,7.60,7.60,7.60,7.60,000,7.60
2014-12-15,7.60,7.60,7.60,7.60,000,7.60
2014-12-12,7.66,7.70,7.53,7.60,12488700,7.60
2014-12-11,7.36,7.69,7.30,7.63,19037200,7.63
2014-12-10,7.19,7.37,7.14,7.35,11982300,7.35
