Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,19.38,19.49,18.18,18.94,20418500,18.94
2015-04-07,18.19,19.28,17.60,19.05,28812700,19.05
2015-04-06,17.90,17.90,17.90,17.90,000,17.90
2015-04-03,16.52,17.93,16.40,17.90,30127000,17.90
2015-04-02,16.80,16.90,16.28,16.48,17621500,16.48
2015-04-01,16.24,16.86,16.13,16.76,15734500,16.76
2015-03-31,16.30,16.64,16.10,16.24,15516700,16.24
2015-03-30,16.60,16.60,15.98,16.30,23772700,16.30
2015-03-27,16.60,16.90,16.35,16.46,16633100,16.46
2015-03-26,16.22,16.77,16.20,16.55,30190800,16.55
2015-03-25,15.85,16.40,15.49,16.20,22618500,16.20
2015-03-24,15.54,15.72,15.15,15.65,17836500,15.65
2015-03-23,15.38,15.58,15.22,15.52,15711100,15.52
2015-03-20,15.51,15.70,15.15,15.39,13374900,15.39
2015-03-19,15.60,15.85,15.34,15.53,13078500,15.53
2015-03-18,15.51,15.88,15.41,15.60,18497300,15.60
2015-03-17,14.97,15.67,14.80,15.58,19524400,15.58
2015-03-16,14.66,14.95,14.58,14.87,12512700,14.87
2015-03-13,14.58,14.75,14.50,14.65,8463100,14.65
2015-03-12,14.83,15.05,14.50,14.58,8433000,14.58
2015-03-11,15.07,15.07,14.80,14.83,5829800,14.83
2015-03-10,15.23,15.23,14.87,14.96,8025900,14.96
2015-03-09,14.75,15.15,14.75,15.00,5923600,15.00
2015-03-06,15.09,15.30,14.76,14.91,11801500,14.91
2015-03-05,15.18,15.30,14.80,15.04,11268200,15.04
2015-03-04,15.33,15.35,14.90,15.16,14242100,15.16
2015-03-03,14.80,15.65,14.62,15.35,23918600,15.35
2015-03-02,14.90,15.18,14.35,14.80,29898000,14.80
2015-02-27,13.96,14.01,13.70,13.83,5547000,13.83
2015-02-26,13.67,13.92,13.52,13.89,6651100,13.89
2015-02-25,13.93,14.05,13.55,13.68,11006300,13.68
2015-02-24,13.97,13.97,13.97,13.97,000,13.97
2015-02-23,13.97,13.97,13.97,13.97,000,13.97
2015-02-20,13.97,13.97,13.97,13.97,000,13.97
2015-02-19,13.97,13.97,13.97,13.97,000,13.97
2015-02-18,13.97,13.97,13.97,13.97,000,13.97
2015-02-17,14.15,14.29,13.92,13.97,8029500,13.97
2015-02-16,13.89,14.05,13.82,13.96,6186800,13.96
2015-02-13,14.00,14.23,13.81,13.92,7514100,13.92
2015-02-12,14.10,14.15,13.80,13.90,7222600,13.90
2015-02-11,14.30,14.34,13.99,14.10,10248700,14.10
2015-02-10,13.90,14.41,13.85,14.26,10218600,14.26
2015-02-09,13.62,14.03,13.48,13.94,8156000,13.94
2015-02-06,13.49,13.86,13.37,13.48,7145400,13.48
2015-02-05,14.14,14.14,13.45,13.48,8311900,13.48
2015-02-04,13.84,13.92,13.70,13.81,4939200,13.81
2015-02-03,13.86,14.33,13.81,13.86,8793400,13.86
2015-02-02,13.51,14.07,13.35,13.86,7620600,13.86
2015-01-30,14.41,14.58,13.75,13.79,9148000,13.79
2015-01-29,13.97,14.30,13.70,14.18,9190700,14.18
2015-01-28,13.97,14.23,13.77,14.02,8039700,14.02
2015-01-27,14.44,14.53,13.96,14.00,13618100,14.00
2015-01-26,14.45,14.55,14.02,14.47,12030400,14.47
2015-01-23,14.38,14.69,14.13,14.27,16250900,14.27
2015-01-22,13.50,14.80,13.42,14.48,27390200,14.48
2015-01-21,13.53,13.79,13.34,13.60,19607600,13.60
2015-01-20,12.70,13.53,12.60,13.50,25421700,13.50
2015-01-19,12.82,13.08,12.41,12.70,22421100,12.70
2015-01-16,11.99,13.10,11.92,13.10,33348100,13.10
2015-01-15,11.90,12.04,11.80,11.91,10978200,11.91
2015-01-14,12.12,12.28,11.82,11.88,13622200,11.88
2015-01-13,12.35,12.59,12.13,12.20,13212100,12.20
2015-01-12,12.91,12.92,12.58,12.60,9897200,12.60
2015-01-09,12.65,13.34,12.63,12.94,14900300,12.94
2015-01-08,13.01,13.44,12.80,12.81,13841200,12.81
2015-01-07,12.90,13.05,12.69,12.99,9824200,12.99
2015-01-06,13.05,13.05,12.61,12.89,13608600,12.89
2015-01-05,12.70,13.07,12.48,13.02,22057700,13.02
2015-01-02,12.19,12.19,12.19,12.19,000,12.19
2015-01-01,12.19,12.19,12.19,12.19,000,12.19
2014-12-31,12.03,12.37,11.98,12.19,6688000,12.19
2014-12-30,12.20,12.35,11.90,11.92,8207500,11.92
2014-12-29,12.74,12.79,12.30,12.35,12125500,12.35
2014-12-26,12.65,12.72,12.32,12.63,12036400,12.63
2014-12-25,12.08,12.68,12.00,12.60,21883600,12.60
2014-12-24,11.80,12.10,11.80,11.98,10141200,11.98
2014-12-23,12.33,12.45,11.85,11.87,8828400,11.87
2014-12-22,12.30,12.56,11.82,12.36,13261900,12.36
2014-12-19,12.48,12.67,12.00,12.21,20057300,12.21
2014-12-18,12.84,13.09,12.55,12.58,11412400,12.58
2014-12-17,13.28,13.30,12.70,12.84,13969900,12.84
2014-12-16,13.32,13.33,13.05,13.28,17903800,13.28
2014-12-15,12.70,13.68,12.50,13.47,23950000,13.47
2014-12-12,12.69,13.08,12.65,12.78,15749200,12.78
2014-12-11,12.14,12.74,12.03,12.70,17001400,12.70
2014-12-10,11.82,12.45,11.45,12.31,16704900,12.31
