Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,36.45,37.76,35.38,37.72,5222100,37.72
2015-04-07,35.48,37.48,35.01,36.59,8284400,36.59
2015-04-06,35.15,35.15,35.15,35.15,000,35.15
2015-04-03,33.30,36.02,32.16,35.15,10090500,35.15
2015-04-02,32.08,34.18,31.88,33.41,9116400,33.41
2015-04-01,29.38,32.32,28.45,32.32,11344200,32.32
2015-03-31,29.85,29.90,28.98,29.38,5838900,29.38
2015-03-30,29.90,30.21,29.20,29.85,6000100,29.85
2015-03-27,29.80,31.00,29.10,30.12,3988500,30.12
2015-03-26,30.87,31.93,28.48,30.48,9300700,30.48
2015-03-25,31.37,31.37,30.08,30.97,5253400,30.97
2015-03-24,30.00,31.65,30.00,30.67,9804300,30.67
2015-03-23,28.16,30.66,28.16,30.00,15437200,30.00
2015-03-20,26.39,29.26,25.99,28.16,7689100,28.16
2015-03-19,26.44,26.93,25.58,26.62,3637500,26.62
2015-03-18,25.60,26.95,25.25,26.47,9640700,26.47
2015-03-17,25.19,26.70,24.10,25.73,7373200,25.73
2015-03-16,24.78,25.41,24.45,25.19,5489900,25.19
2015-03-13,24.00,25.30,23.41,24.95,7316900,24.95
2015-03-12,23.76,24.39,22.61,24.34,7747800,24.34
2015-03-11,24.90,25.31,23.45,23.72,10812700,23.72
2015-03-10,25.00,26.00,24.52,25.04,5849100,25.04
2015-03-09,22.80,25.94,22.80,25.16,10795500,25.16
2015-03-06,23.35,25.00,22.94,23.58,11382200,23.58
2015-03-05,22.60,24.30,22.00,23.93,13029600,23.93
2015-03-04,21.70,22.55,20.76,22.28,12316000,22.28
2015-03-03,19.49,21.66,19.46,21.66,19150700,21.66
2015-03-02,19.60,19.90,18.90,19.69,10794800,19.69
2015-02-27,18.73,19.10,18.70,19.03,4467300,19.03
2015-02-26,17.95,19.36,17.95,18.83,9587100,18.83
2015-02-25,18.13,18.24,17.60,18.15,3823600,18.15
2015-02-24,18.14,18.14,18.14,18.14,000,18.14
2015-02-23,18.14,18.14,18.14,18.14,000,18.14
2015-02-20,18.14,18.14,18.14,18.14,000,18.14
2015-02-19,18.14,18.14,18.14,18.14,000,18.14
2015-02-18,18.14,18.14,18.14,18.14,000,18.14
2015-02-17,18.00,18.45,17.74,18.14,11572600,18.14
2015-02-16,16.25,17.83,16.21,17.73,10930800,17.73
2015-02-13,16.18,16.28,16.15,16.21,1408700,16.21
2015-02-12,15.92,16.24,15.90,16.15,910500,16.15
2015-02-11,15.90,16.04,15.65,15.90,2825000,15.90
2015-02-10,16.00,16.28,15.70,15.95,2562600,15.95
2015-02-09,15.87,16.09,15.59,15.96,2359700,15.96
2015-02-06,16.46,16.46,15.80,15.87,3142100,15.87
2015-02-05,16.79,16.89,16.15,16.42,3406100,16.42
2015-02-04,16.87,17.11,16.53,16.56,2446700,16.56
2015-02-03,16.40,16.82,16.35,16.78,4563800,16.78
2015-02-02,16.37,16.52,16.03,16.41,2506300,16.41
2015-01-30,16.40,16.55,16.11,16.40,1679100,16.40
2015-01-29,16.32,16.49,16.18,16.41,2314000,16.41
2015-01-28,16.31,16.68,16.26,16.49,4709500,16.49
2015-01-27,16.04,16.34,16.04,16.31,4756100,16.31
2015-01-26,16.14,16.19,15.77,16.03,4181200,16.03
2015-01-23,16.32,16.60,16.10,16.18,2230200,16.18
2015-01-22,16.31,16.42,16.10,16.32,2344700,16.32
2015-01-21,15.95,16.54,15.90,16.38,5037800,16.38
2015-01-20,15.10,15.98,15.10,15.81,3935000,15.81
2015-01-19,15.40,15.90,15.07,15.25,2077200,15.25
2015-01-16,15.86,15.98,15.59,15.62,1475500,15.62
2015-01-15,15.86,16.39,15.78,15.86,3906500,15.86
2015-01-14,15.75,15.86,15.46,15.48,825100,15.48
2015-01-13,15.21,15.76,15.11,15.63,1283300,15.63
2015-01-12,15.58,15.87,14.40,15.45,5183100,15.45
2015-01-09,15.96,15.98,15.62,15.79,1628600,15.79
2015-01-08,16.02,16.02,15.71,15.97,4585000,15.97
2015-01-07,15.65,16.10,15.51,15.98,4049400,15.98
2015-01-06,15.65,15.84,15.43,15.70,2031700,15.70
2015-01-05,15.50,15.72,15.30,15.64,2010400,15.64
2015-01-02,15.80,15.80,15.80,15.80,000,15.80
2015-01-01,15.80,15.80,15.80,15.80,000,15.80
2014-12-31,16.00,16.20,15.37,15.80,2796600,15.80
2014-12-30,15.93,16.32,15.72,16.00,2977600,16.00
2014-12-29,16.25,16.39,15.72,15.90,2093100,15.90
2014-12-26,15.87,16.25,15.87,16.07,1433100,16.07
2014-12-25,15.60,16.20,15.33,15.89,2669700,15.89
2014-12-24,15.47,15.60,15.28,15.42,5221800,15.42
2014-12-23,15.15,15.59,15.05,15.47,4793000,15.47
2014-12-22,16.20,16.20,15.26,15.30,3582400,15.30
2014-12-19,16.29,16.50,15.99,16.20,3491700,16.20
2014-12-18,16.13,16.49,15.89,16.23,6213900,16.23
2014-12-17,16.69,16.76,16.10,16.30,5839000,16.30
2014-12-16,16.50,16.66,16.45,16.58,6609500,16.58
2014-12-15,15.79,16.75,15.70,16.50,6195200,16.50
2014-12-12,15.65,15.98,15.44,15.90,4471700,15.90
2014-12-11,15.30,15.56,15.02,15.54,4887400,15.54
2014-12-10,15.02,15.49,15.00,15.36,3478400,15.36
