Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,27.30,27.36,25.55,26.14,31813600,26.14
2015-04-07,27.04,27.30,26.58,27.18,33388000,27.18
2015-04-06,27.04,27.04,27.04,27.04,000,27.04
2015-04-03,26.05,27.29,26.04,27.04,44288000,27.04
2015-04-02,26.38,26.40,25.60,25.95,29012000,25.95
2015-04-01,25.88,26.41,25.81,26.12,24107900,26.12
2015-03-31,25.99,26.50,25.80,25.91,30262400,25.91
2015-03-30,26.00,26.12,25.33,25.98,29031500,25.98
2015-03-27,26.10,26.86,25.70,25.86,28110600,25.86
2015-03-26,25.58,27.35,25.58,25.98,47360600,25.98
2015-03-25,25.62,25.99,25.02,25.57,39042200,25.57
2015-03-24,24.35,26.20,24.15,25.98,61593900,25.98
2015-03-23,24.17,24.38,24.09,24.27,30869700,24.27
2015-03-20,24.56,24.67,24.00,24.17,26546400,24.17
2015-03-19,24.50,24.87,24.18,24.51,28435000,24.51
2015-03-18,24.60,24.97,24.17,24.65,33029500,24.65
2015-03-17,23.75,24.79,23.75,24.46,37932400,24.46
2015-03-16,23.33,23.89,23.10,23.70,27600700,23.70
2015-03-13,22.79,23.15,22.68,23.01,14387600,23.01
2015-03-12,22.59,22.92,22.35,22.70,13588900,22.70
2015-03-11,22.65,22.69,22.40,22.59,11101300,22.59
2015-03-10,22.65,22.93,22.40,22.62,14516600,22.62
2015-03-09,22.29,22.83,21.80,22.62,13377100,22.62
2015-03-06,22.90,23.09,22.23,22.37,17524000,22.37
2015-03-05,23.78,23.82,22.75,22.87,26587200,22.87
2015-03-04,23.54,23.93,23.40,23.78,22912500,23.78
2015-03-03,23.42,23.83,23.22,23.54,24832100,23.54
2015-03-02,23.30,23.61,23.07,23.40,19428000,23.40
2015-02-27,22.98,23.95,22.98,23.09,26798600,23.09
2015-02-26,22.85,23.19,22.58,22.85,18028700,22.85
2015-02-25,21.98,22.95,21.85,22.75,20502900,22.75
2015-02-24,21.77,21.77,21.77,21.77,000,21.77
2015-02-23,21.77,21.77,21.77,21.77,000,21.77
2015-02-20,21.77,21.77,21.77,21.77,000,21.77
2015-02-19,21.77,21.77,21.77,21.77,000,21.77
2015-02-18,21.77,21.77,21.77,21.77,000,21.77
2015-02-17,22.10,22.10,21.70,21.77,11923200,21.77
2015-02-16,21.72,22.00,21.60,21.99,13006500,21.99
2015-02-13,20.95,21.76,20.95,21.60,18012300,21.60
2015-02-12,20.75,20.88,20.50,20.86,12311000,20.86
2015-02-11,20.88,20.88,20.60,20.70,10539700,20.70
2015-02-10,20.37,20.86,20.37,20.74,9524500,20.74
2015-02-09,20.35,21.29,20.35,20.58,11701400,20.58
2015-02-06,22.09,22.19,20.92,20.99,23122700,20.99
2015-02-05,23.56,23.56,22.28,22.30,21456600,22.30
2015-02-04,23.13,23.98,23.12,23.30,34568700,23.30
2015-02-03,23.02,23.38,22.69,23.13,15801700,23.13
2015-02-02,22.80,23.40,22.66,23.11,17950300,23.11
2015-01-30,22.62,23.19,22.41,23.09,16115500,23.09
2015-01-29,22.45,22.68,22.13,22.61,12607400,22.61
2015-01-28,23.39,23.44,22.53,22.68,17124300,22.68
2015-01-27,23.16,23.45,22.92,23.28,21067700,23.28
2015-01-26,23.10,23.55,23.01,23.11,22566000,23.11
2015-01-23,23.32,23.81,22.83,22.90,34548500,22.90
2015-01-22,21.74,23.90,21.25,23.62,61397700,23.62
2015-01-21,21.43,22.24,21.35,21.73,31912300,21.73
2015-01-20,20.50,21.24,20.50,21.22,29749700,21.22
2015-01-19,19.50,21.58,19.10,20.20,45156900,20.20
2015-01-16,19.75,19.94,19.50,19.87,19179400,19.87
2015-01-15,19.42,19.60,19.15,19.47,9839100,19.47
2015-01-14,19.30,19.73,19.12,19.42,12205400,19.42
2015-01-13,19.18,19.51,19.12,19.22,10466700,19.22
2015-01-12,20.08,20.08,18.98,19.16,13801600,19.16
2015-01-09,20.24,20.71,20.01,20.10,17766800,20.10
2015-01-08,20.20,20.70,19.78,20.23,17586300,20.23
2015-01-07,20.49,20.69,20.05,20.20,16172800,20.20
2015-01-06,19.00,20.55,18.81,20.35,29345000,20.35
2015-01-05,18.72,19.32,18.51,19.11,17406300,19.11
2015-01-02,19.05,19.05,19.05,19.05,000,19.05
2015-01-01,19.05,19.05,19.05,19.05,000,19.05
2014-12-31,19.17,19.39,18.65,19.05,15435500,19.05
2014-12-30,20.42,20.70,18.58,18.97,28204100,18.97
2014-12-29,21.21,21.88,20.38,20.62,20014300,20.62
2014-12-26,20.47,21.38,20.40,21.07,19410100,21.07
2014-12-25,20.50,20.69,19.96,20.47,15888500,20.47
2014-12-24,19.80,20.61,19.20,20.30,21404200,20.30
2014-12-23,20.30,21.28,19.30,19.41,24576600,19.41
2014-12-22,22.92,23.45,20.54,20.54,26663600,20.54
2014-12-19,24.12,24.12,22.10,22.82,29099600,22.82
2014-12-18,23.80,24.98,23.72,24.13,26165700,24.13
2014-12-17,25.10,25.10,23.50,23.92,37336100,23.92
2014-12-16,25.25,26.22,24.98,25.34,33563800,25.34
2014-12-15,24.66,25.83,24.47,25.62,28079000,25.62
2014-12-12,26.16,26.65,25.70,26.12,21887800,26.12
2014-12-11,25.10,26.56,24.81,26.16,42811800,26.16
2014-12-10,23.57,26.50,23.09,25.41,42423000,25.41
