Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,14.26,14.27,12.99,13.40,25000700,13.40
2015-04-07,14.55,15.10,14.00,14.27,27867600,14.27
2015-04-06,14.10,14.10,14.10,14.10,000,14.10
2015-04-03,12.87,14.10,12.85,14.10,28093200,14.10
2015-04-02,11.93,12.82,11.90,12.82,22668400,12.82
2015-04-01,11.20,11.95,11.20,11.65,25193500,11.65
2015-03-31,11.16,11.58,11.01,11.18,11943200,11.18
2015-03-30,11.04,11.49,10.79,11.16,14861000,11.16
2015-03-27,10.36,11.20,10.30,11.05,16807500,11.05
2015-03-26,10.43,10.77,10.16,10.47,12332800,10.47
2015-03-25,10.25,10.86,10.20,10.55,14211500,10.55
2015-03-24,10.71,10.94,10.15,10.55,24380900,10.55
2015-03-23,10.31,10.35,10.04,10.29,13938600,10.29
2015-03-20,10.12,10.40,10.01,10.35,12832900,10.35
2015-03-19,9.70,10.21,9.56,10.15,12550800,10.15
2015-03-18,9.64,9.85,9.47,9.75,8604600,9.75
2015-03-17,9.42,9.83,9.42,9.60,13676500,9.60
2015-03-16,9.00,9.57,8.98,9.41,13278500,9.41
2015-03-13,8.81,8.92,8.70,8.92,6035000,8.92
2015-03-12,8.73,8.95,8.68,8.81,6833800,8.81
2015-03-11,8.83,8.88,8.68,8.70,4745100,8.70
2015-03-10,8.77,8.90,8.59,8.82,5834500,8.82
2015-03-09,8.85,8.85,8.60,8.75,4674000,8.75
2015-03-06,8.95,8.96,8.67,8.86,6357300,8.86
2015-03-05,8.87,9.00,8.75,8.94,9610300,8.94
2015-03-04,8.28,8.90,8.25,8.88,13520700,8.88
2015-03-03,8.50,8.50,8.27,8.29,7398100,8.29
2015-03-02,8.04,8.58,8.02,8.50,14183100,8.50
2015-02-27,7.92,8.00,7.80,7.96,5082100,7.96
2015-02-26,7.88,7.95,7.78,7.94,4352000,7.94
2015-02-25,7.99,8.03,7.80,7.88,3051800,7.88
2015-02-24,8.02,8.02,8.02,8.02,000,8.02
2015-02-23,8.02,8.02,8.02,8.02,000,8.02
2015-02-20,8.02,8.02,8.02,8.02,000,8.02
2015-02-19,8.02,8.02,8.02,8.02,000,8.02
2015-02-18,8.02,8.02,8.02,8.02,000,8.02
2015-02-17,8.03,8.07,7.91,8.02,3711900,8.02
2015-02-16,8.03,8.06,7.88,8.05,5638600,8.05
2015-02-13,7.77,8.15,7.77,8.03,7288300,8.03
2015-02-12,7.88,7.93,7.70,7.80,3173200,7.80
2015-02-11,7.64,7.95,7.56,7.89,4934300,7.89
2015-02-10,7.23,7.75,7.20,7.64,3688200,7.64
2015-02-09,7.35,7.41,7.20,7.23,2088500,7.23
2015-02-06,7.57,7.62,7.29,7.32,2215800,7.32
2015-02-05,7.80,7.84,7.52,7.58,3381400,7.58
2015-02-04,7.78,7.78,7.66,7.69,2082300,7.69
2015-02-03,7.72,7.85,7.67,7.73,2611000,7.73
2015-02-02,7.53,7.79,7.53,7.69,2311100,7.69
2015-01-30,8.06,8.08,7.80,7.80,4386300,7.80
2015-01-29,8.12,8.19,8.03,8.06,3450200,8.06
2015-01-28,8.02,8.14,7.94,8.13,5623000,8.13
2015-01-27,8.00,8.10,7.92,8.03,3953100,8.03
2015-01-26,7.81,8.04,7.81,8.01,3708600,8.01
2015-01-23,8.16,8.20,7.84,7.94,5139200,7.94
2015-01-22,8.13,8.35,8.02,8.18,5223000,8.18
2015-01-21,8.15,8.31,8.00,8.17,7021300,8.17
2015-01-20,7.85,8.11,7.75,8.11,5650100,8.11
2015-01-19,7.66,8.12,7.49,7.83,8232400,7.83
2015-01-16,7.39,7.86,7.39,7.84,5036600,7.84
2015-01-15,7.28,7.42,7.28,7.38,1531100,7.38
2015-01-14,7.46,7.50,7.21,7.35,2212900,7.35
2015-01-13,7.25,7.45,7.21,7.45,1623400,7.45
2015-01-12,7.50,7.50,7.28,7.29,2399100,7.29
2015-01-09,7.56,7.68,7.50,7.53,2752700,7.53
2015-01-08,7.79,7.80,7.56,7.61,2003600,7.61
2015-01-07,7.82,7.90,7.65,7.76,3020600,7.76
2015-01-06,7.70,7.91,7.51,7.81,4004100,7.81
2015-01-05,7.78,7.85,7.55,7.72,5874600,7.72
2015-01-02,7.37,7.37,7.37,7.37,000,7.37
2015-01-01,7.37,7.37,7.37,7.37,000,7.37
2014-12-31,7.03,7.53,7.01,7.37,3851200,7.37
2014-12-30,7.30,7.39,7.05,7.05,4132000,7.05
2014-12-29,7.85,7.85,7.38,7.40,5290500,7.40
2014-12-26,7.86,7.96,7.70,7.87,2489800,7.87
2014-12-25,7.86,7.97,7.80,7.90,2227700,7.90
2014-12-24,7.75,7.93,7.75,7.89,2705300,7.89
2014-12-23,8.15,8.15,7.70,7.76,3445600,7.76
2014-12-22,8.22,8.40,7.54,8.15,12644600,8.15
2014-12-19,8.69,8.70,8.29,8.38,5900900,8.38
2014-12-18,8.94,8.94,8.55,8.68,5240400,8.68
2014-12-17,9.03,9.14,8.76,8.99,5843500,8.99
2014-12-16,9.17,9.19,8.84,9.14,6418800,9.14
2014-12-15,8.92,9.19,8.88,9.16,7128400,9.16
2014-12-12,8.61,9.00,8.61,8.96,7113400,8.96
2014-12-11,8.64,8.64,8.40,8.62,5649800,8.62
2014-12-10,8.25,8.66,8.22,8.65,5231300,8.55
