Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,125.03,125.03,122.19,122.91,2166400,122.91
2015-04-07,125.50,126.20,123.50,125.19,1971200,125.19
2015-04-06,125.38,125.38,125.38,125.38,000,125.38
2015-04-03,123.00,126.49,121.53,125.38,2507000,125.38
2015-04-02,119.58,124.59,118.00,123.98,4270900,123.98
2015-04-01,116.49,122.00,116.20,119.50,2764300,119.50
2015-03-31,114.80,119.50,114.79,116.50,2143700,116.50
2015-03-30,116.59,116.60,114.50,115.96,1621400,115.96
2015-03-27,114.00,116.25,113.88,115.59,1005300,115.59
2015-03-26,117.27,117.27,114.80,115.90,2056100,115.90
2015-03-25,118.80,119.88,117.44,117.67,1831100,117.67
2015-03-24,116.80,122.98,115.01,121.01,3017700,121.01
2015-03-23,116.11,117.48,116.00,116.81,1871000,116.81
2015-03-20,117.00,117.78,115.00,115.69,2226900,115.69
2015-03-19,118.00,119.90,116.50,116.97,2324500,116.97
2015-03-18,120.00,120.96,117.89,120.42,1401300,120.42
2015-03-17,120.16,125.00,116.37,121.23,2099600,121.23
2015-03-16,112.79,123.88,112.79,119.30,3467500,119.30
2015-03-13,113.69,114.69,108.00,112.92,2627000,112.92
2015-03-12,103.00,112.75,103.00,112.75,5077100,112.75
2015-03-11,100.77,102.50,100.11,102.50,1600600,102.50
2015-03-10,100.28,101.25,99.90,100.77,1066400,100.77
2015-03-09,99.51,101.50,97.42,101.08,1947200,101.08
2015-03-06,100.78,101.00,98.80,99.68,1195800,99.68
2015-03-05,101.90,103.39,99.99,100.77,1498500,100.77
2015-03-04,98.59,101.98,98.00,101.92,2030700,101.92
2015-03-03,98.50,99.50,97.86,97.90,1386600,97.90
2015-03-02,100.90,100.90,98.27,99.01,1981500,99.01
2015-02-27,99.87,101.10,99.00,100.16,1009700,100.16
2015-02-26,99.54,99.99,98.78,99.87,1059200,99.87
2015-02-25,101.56,101.98,98.88,99.12,1308100,99.12
2015-02-24,101.43,101.43,101.43,101.43,000,101.43
2015-02-23,101.43,101.43,101.43,101.43,000,101.43
2015-02-20,101.43,101.43,101.43,101.43,000,101.43
2015-02-19,101.43,101.43,101.43,101.43,000,101.43
2015-02-18,101.43,101.43,101.43,101.43,000,101.43
2015-02-17,100.95,102.06,100.30,101.43,1477000,101.43
2015-02-16,100.00,102.30,99.39,100.12,1254800,100.12
2015-02-13,100.48,102.55,99.92,100.43,1346400,100.43
2015-02-12,102.64,102.98,98.69,100.87,1790900,100.87
2015-02-11,101.60,103.55,100.91,102.65,1097200,102.65
2015-02-10,103.00,103.25,100.50,101.74,1203800,101.74
2015-02-09,99.77,104.89,99.01,102.97,1552200,102.97
2015-02-06,98.79,100.95,98.00,99.75,1300500,99.75
2015-02-05,100.69,102.32,99.00,99.03,1430900,99.03
2015-02-04,104.50,104.55,99.06,101.02,3064300,101.02
2015-02-03,103.50,107.49,102.25,103.92,2737100,103.92
2015-02-02,97.00,104.15,97.00,103.47,3777300,103.47
2015-01-30,97.98,101.00,96.31,97.87,1909200,97.87
2015-01-29,99.48,100.88,96.81,96.86,1713200,96.86
2015-01-28,100.00,102.09,98.81,99.53,1699800,99.53
2015-01-27,98.42,102.30,98.18,100.40,3055000,100.40
2015-01-26,94.78,99.50,94.78,98.81,3853800,98.81
2015-01-23,95.45,95.79,94.74,94.83,2671300,94.83
2015-01-22,91.90,95.80,91.90,95.28,4625000,95.28
2015-01-21,92.01,92.60,91.27,91.59,2512700,91.59
2015-01-20,89.60,92.36,89.60,91.87,3158400,91.87
2015-01-19,87.78,91.84,86.26,90.02,4901300,90.02
2015-01-16,88.01,88.98,87.73,88.75,1531000,88.75
2015-01-15,88.86,89.20,87.71,88.25,1232400,88.25
2015-01-14,89.94,89.94,88.70,88.79,1330900,88.79
2015-01-13,88.77,90.56,88.62,90.00,1806500,90.00
2015-01-12,88.00,89.09,87.20,88.77,1460600,88.77
2015-01-09,89.89,90.58,88.40,88.47,1963500,88.47
2015-01-08,89.57,91.65,89.57,89.84,2185000,89.84
2015-01-07,91.38,91.45,89.80,90.00,2810300,90.00
2015-01-06,88.34,93.93,87.62,91.97,6300100,91.97
2015-01-05,87.30,89.33,86.23,88.45,2729800,88.45
2015-01-02,87.68,87.68,87.68,87.68,000,87.68
2015-01-01,87.68,87.68,87.68,87.68,000,87.68
2014-12-31,86.29,88.19,85.43,87.68,3127000,87.68
2014-12-30,85.30,87.46,84.80,86.50,2863400,86.50
2014-12-29,85.40,85.99,84.68,84.93,2108900,84.93
2014-12-26,85.76,86.20,85.20,85.41,1775900,85.41
2014-12-25,86.38,86.46,85.50,85.90,1095600,85.90
2014-12-24,85.10,86.26,85.10,85.91,1358100,85.91
2014-12-23,84.60,86.40,84.60,85.76,1481900,85.76
2014-12-22,86.00,86.49,83.93,84.62,1831600,84.62
2014-12-19,87.11,87.78,85.50,86.15,1788600,86.15
2014-12-18,87.52,88.40,86.80,86.99,1952800,86.99
2014-12-17,88.99,88.99,86.89,87.30,2755100,87.30
2014-12-16,88.92,89.31,88.18,89.00,3395600,89.00
2014-12-15,89.91,90.75,89.30,90.03,2635800,90.03
2014-12-12,91.10,91.66,89.30,90.12,2475600,90.12
2014-12-11,91.14,91.98,90.21,91.18,2589100,91.18
2014-12-10,88.50,91.86,88.01,91.20,3356100,91.20
