Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,9.66,9.72,9.26,9.35,34074500,9.35
2015-04-07,9.58,9.90,9.58,9.66,39264100,9.66
2015-04-06,9.59,9.59,9.59,9.59,000,9.59
2015-04-03,9.45,9.67,9.40,9.59,36403600,9.59
2015-04-02,9.30,9.65,9.24,9.61,51450400,9.61
2015-04-01,9.17,9.35,9.12,9.29,31606900,9.29
2015-03-31,9.23,9.48,9.20,9.23,41135400,9.23
2015-03-30,9.20,9.30,9.12,9.24,29800100,9.24
2015-03-27,9.28,9.36,9.11,9.20,37798400,9.20
2015-03-26,8.80,9.45,8.68,9.30,65590700,9.30
2015-03-25,8.70,8.87,8.57,8.79,33242900,8.79
2015-03-24,8.89,8.90,8.51,8.74,38534500,8.74
2015-03-23,8.87,8.96,8.79,8.90,33285200,8.90
2015-03-20,8.81,9.03,8.78,8.85,29664800,8.85
2015-03-19,8.85,8.90,8.70,8.85,36267900,8.85
2015-03-18,8.79,9.05,8.75,8.91,40270300,8.91
2015-03-17,8.63,8.92,8.56,8.74,47777200,8.74
2015-03-16,8.42,8.59,8.36,8.58,40690400,8.58
2015-03-13,8.32,8.40,8.23,8.35,17973000,8.35
2015-03-12,8.48,8.54,8.19,8.32,27222700,8.32
2015-03-11,8.37,8.44,8.18,8.41,24990900,8.41
2015-03-10,8.43,8.64,8.39,8.41,29052500,8.41
2015-03-09,8.30,8.56,8.11,8.48,27944700,8.48
2015-03-06,8.58,8.67,8.22,8.35,28894400,8.35
2015-03-05,8.28,8.73,8.25,8.54,52810200,8.54
2015-03-04,8.12,8.36,8.12,8.34,31019700,8.34
2015-03-03,8.43,8.57,8.18,8.20,44824800,8.20
2015-03-02,8.35,8.56,8.23,8.52,51626700,8.52
2015-02-27,8.21,8.42,8.14,8.32,46300100,8.32
2015-02-26,8.25,8.33,8.02,8.30,56871400,8.30
2015-02-25,8.10,8.66,8.01,8.36,127500400,8.36
2015-02-24,8.07,8.07,8.07,8.07,000,8.07
2015-02-23,8.07,8.07,8.07,8.07,000,8.07
2015-02-20,8.07,8.07,8.07,8.07,000,8.07
2015-02-19,8.07,8.07,8.07,8.07,000,8.07
2015-02-18,8.07,8.07,8.07,8.07,000,8.07
2015-02-17,7.51,8.07,7.50,8.07,94467500,8.07
2015-02-16,7.11,7.36,7.09,7.34,24658600,7.34
2015-02-13,6.96,7.12,6.96,7.09,11730000,7.09
2015-02-12,6.93,6.96,6.86,6.96,5987300,6.96
2015-02-11,6.86,6.94,6.86,6.90,5703400,6.90
2015-02-10,6.81,6.88,6.80,6.85,5524000,6.85
2015-02-09,6.86,6.90,6.77,6.78,6218100,6.78
2015-02-06,7.07,7.12,6.84,6.88,10344800,6.88
2015-02-05,7.11,7.17,7.04,7.08,11757800,7.08
2015-02-04,7.11,7.18,7.04,7.05,10120600,7.05
2015-02-03,7.05,7.12,7.01,7.12,12673700,7.12
2015-02-02,7.00,7.15,6.96,7.04,13303500,7.04
2015-01-30,7.17,7.21,7.06,7.08,13790800,7.08
2015-01-29,7.19,7.25,7.10,7.17,13226300,7.17
2015-01-28,7.23,7.29,7.18,7.25,19564200,7.25
2015-01-27,7.35,7.37,7.15,7.26,27447000,7.26
2015-01-26,7.18,7.35,7.16,7.32,30788000,7.32
2015-01-23,7.23,7.29,7.18,7.20,17948300,7.20
2015-01-22,7.15,7.37,7.14,7.27,35072700,7.27
2015-01-21,6.89,7.26,6.88,7.20,32835100,7.20
2015-01-20,6.70,6.95,6.67,6.91,15100900,6.91
2015-01-19,6.76,6.91,6.53,6.64,15367200,6.64
2015-01-16,6.89,7.01,6.87,6.98,11732000,6.98
2015-01-15,6.81,6.90,6.78,6.90,7444900,6.90
2015-01-14,6.86,6.90,6.76,6.81,6831500,6.81
2015-01-13,6.80,6.92,6.80,6.87,8757900,6.87
2015-01-12,6.93,6.97,6.75,6.80,11543000,6.80
2015-01-09,7.07,7.15,7.00,7.02,14569000,7.02
2015-01-08,7.21,7.28,7.00,7.11,19753800,7.11
2015-01-07,7.14,7.42,7.01,7.28,32360100,7.28
2015-01-06,7.00,7.17,6.91,7.14,22296300,7.14
2015-01-05,6.82,7.15,6.72,7.00,23420800,7.00
2015-01-02,6.83,6.83,6.83,6.83,000,6.83
2015-01-01,6.83,6.83,6.83,6.83,000,6.83
2014-12-31,6.76,6.86,6.71,6.83,8441100,6.83
2014-12-30,7.01,7.07,6.65,6.73,16457700,6.73
2014-12-29,6.90,7.20,6.86,7.01,20629500,7.01
2014-12-26,6.93,7.09,6.89,6.92,19274600,6.92
2014-12-25,6.93,6.98,6.83,6.90,17078100,6.90
2014-12-24,6.71,6.92,6.64,6.92,20412200,6.92
2014-12-23,6.58,6.73,6.54,6.66,17593500,6.66
2014-12-22,6.94,6.94,6.46,6.54,31782900,6.54
2014-12-19,7.24,7.25,6.83,6.96,37651600,6.96
2014-12-18,7.27,7.37,7.20,7.25,19863700,7.25
2014-12-17,7.45,7.48,7.18,7.27,28983900,7.27
2014-12-16,7.48,7.51,7.39,7.44,34786700,7.44
2014-12-15,7.43,7.54,7.40,7.48,38668400,7.48
2014-12-12,7.59,7.61,7.39,7.48,39306500,7.48
2014-12-11,7.58,7.98,7.43,7.60,77214100,7.60
2014-12-10,7.12,8.58,7.12,8.15,116845800,8.15
