Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,8.85,9.34,8.70,9.00,41108300,9.00
2015-04-07,8.29,9.09,8.22,8.79,43930800,8.79
2015-04-06,8.27,8.27,8.27,8.27,000,8.27
2015-04-03,8.20,8.33,8.08,8.27,26715200,8.27
2015-04-02,7.90,8.27,7.90,8.21,29461700,8.21
2015-04-01,7.85,8.09,7.79,7.94,19918000,7.94
2015-03-31,8.32,8.34,7.82,7.89,29676800,7.89
2015-03-30,7.89,8.26,7.84,8.09,28006800,8.09
2015-03-27,7.73,7.99,7.68,7.93,22516900,7.93
2015-03-26,7.66,7.91,7.48,7.80,41531600,7.80
2015-03-25,8.03,8.03,7.53,7.73,42718300,7.73
2015-03-24,8.28,8.30,7.81,8.10,33435300,8.10
2015-03-23,8.22,8.36,8.09,8.26,31033300,8.26
2015-03-20,8.20,8.61,8.10,8.22,29932800,8.22
2015-03-19,8.26,8.39,8.00,8.22,23869000,8.22
2015-03-18,7.50,8.24,7.40,8.24,33055500,8.24
2015-03-17,7.58,7.65,7.35,7.49,25022700,7.49
2015-03-16,7.24,7.68,7.17,7.58,25812600,7.58
2015-03-13,7.17,7.25,7.09,7.17,12703900,7.17
2015-03-12,7.31,7.38,7.07,7.15,17906100,7.15
2015-03-11,7.40,7.55,7.21,7.36,17367200,7.36
2015-03-10,7.09,7.57,7.03,7.45,25588700,7.45
2015-03-09,6.97,7.10,6.76,7.02,16611000,7.02
2015-03-06,7.14,7.26,6.93,6.99,21204000,6.99
2015-03-05,7.19,7.45,7.03,7.16,31512800,7.16
2015-03-04,6.68,7.25,6.63,7.18,46730100,7.18
2015-03-03,6.57,6.74,6.33,6.72,30696600,6.72
2015-03-02,6.61,6.87,6.52,6.59,34308500,6.59
2015-02-27,6.35,6.68,6.15,6.54,48643000,6.54
2015-02-26,5.65,6.25,5.65,6.25,35670800,6.25
2015-02-25,5.68,5.77,5.57,5.68,11822900,5.68
2015-02-24,5.65,5.65,5.65,5.65,000,5.65
2015-02-23,5.65,5.65,5.65,5.65,000,5.65
2015-02-20,5.65,5.65,5.65,5.65,000,5.65
2015-02-19,5.65,5.65,5.65,5.65,000,5.65
2015-02-18,5.65,5.65,5.65,5.65,000,5.65
2015-02-17,5.76,5.79,5.64,5.65,9012000,5.65
2015-02-16,5.66,5.77,5.65,5.74,11614400,5.74
2015-02-13,5.59,5.73,5.56,5.66,14087900,5.66
2015-02-12,5.42,5.58,5.41,5.56,8608300,5.56
2015-02-11,5.40,5.50,5.34,5.42,6238700,5.42
2015-02-10,5.30,5.50,5.30,5.40,6178900,5.40
2015-02-09,5.48,5.50,5.28,5.38,8789300,5.38
2015-02-06,5.63,5.75,5.40,5.52,8899000,5.52
2015-02-05,5.80,5.82,5.57,5.63,11426400,5.63
2015-02-04,5.50,5.75,5.49,5.66,14945300,5.66
2015-02-03,5.43,5.51,5.29,5.50,11841800,5.50
2015-02-02,5.60,5.65,5.35,5.42,10873800,5.42
2015-01-30,5.63,5.75,5.60,5.66,7712200,5.66
2015-01-29,5.71,5.82,5.59,5.66,12051400,5.66
2015-01-28,5.52,5.85,5.46,5.76,25055800,5.76
2015-01-27,5.56,5.68,5.46,5.53,12433200,5.53
2015-01-26,5.53,5.62,5.38,5.56,12474000,5.56
2015-01-23,5.58,5.60,5.48,5.53,8423800,5.53
2015-01-22,5.48,5.64,5.40,5.57,14463200,5.57
2015-01-21,5.24,5.57,5.20,5.48,17326500,5.48
2015-01-20,5.01,5.24,5.01,5.23,8596400,5.23
2015-01-19,5.20,5.25,4.92,4.99,11934200,4.99
2015-01-16,5.27,5.38,5.19,5.30,9464800,5.30
2015-01-15,5.10,5.27,5.05,5.24,9917300,5.24
2015-01-14,5.27,5.27,5.10,5.11,12446800,5.11
2015-01-13,5.46,5.46,5.24,5.28,11675400,5.28
2015-01-12,5.40,5.53,5.37,5.46,9345300,5.46
2015-01-09,5.51,5.64,5.39,5.40,12499200,5.40
2015-01-08,5.62,5.65,5.51,5.55,10905800,5.55
2015-01-07,5.64,5.70,5.54,5.62,14497500,5.62
2015-01-06,5.69,5.69,5.52,5.65,14546800,5.65
2015-01-05,5.82,5.93,5.70,5.78,20121700,5.78
2015-01-02,5.68,5.68,5.68,5.68,000,5.68
2015-01-01,5.68,5.68,5.68,5.68,000,5.68
2014-12-31,5.58,5.76,5.50,5.68,14894400,5.68
2014-12-30,5.48,5.71,5.43,5.62,16800900,5.62
2014-12-29,5.70,5.70,5.40,5.51,26702900,5.51
2014-12-26,5.91,6.04,5.64,5.70,36064700,5.70
2014-12-25,5.79,6.02,5.62,6.00,19359200,6.00
2014-12-24,5.90,6.00,5.80,5.81,9847100,5.81
2014-12-23,5.91,6.07,5.68,5.94,16831100,5.94
2014-12-22,6.15,6.20,5.65,5.93,21872500,5.93
2014-12-19,6.43,6.45,6.17,6.20,13482800,6.20
2014-12-18,6.36,6.53,6.30,6.43,9208000,6.43
2014-12-17,6.59,6.64,6.28,6.37,22812200,6.37
2014-12-16,6.71,6.74,6.59,6.63,17184300,6.63
2014-12-15,6.80,6.88,6.61,6.84,14390300,6.84
2014-12-12,6.88,6.93,6.68,6.89,14537900,6.89
2014-12-11,6.32,6.88,6.28,6.88,24441500,6.88
2014-12-10,6.05,6.39,5.98,6.33,12681100,6.33
