Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,22.01,22.28,21.50,21.97,26577400,21.97
2015-04-07,22.01,23.00,22.01,22.26,31134800,22.26
2015-04-06,21.99,21.99,21.99,21.99,000,21.99
2015-04-03,21.60,22.24,21.52,21.99,29176000,21.99
2015-04-02,22.00,22.18,21.28,21.79,41423700,21.79
2015-04-01,21.00,22.50,20.46,21.98,53845500,21.98
2015-03-31,20.80,20.87,20.30,20.47,38349800,20.47
2015-03-30,21.31,21.69,20.87,21.13,24683200,21.13
2015-03-27,20.57,20.75,20.39,20.55,13693400,20.55
2015-03-26,20.89,20.97,20.43,20.65,16843400,20.65
2015-03-25,20.81,21.38,20.55,20.92,25148900,20.92
2015-03-24,19.82,20.80,19.68,20.71,38903500,20.71
2015-03-23,19.57,20.00,19.50,19.81,25808300,19.81
2015-03-20,19.70,19.72,19.36,19.57,21550600,19.57
2015-03-19,19.75,19.94,19.52,19.68,18749600,19.68
2015-03-18,19.40,19.69,19.36,19.68,20291200,19.68
2015-03-17,19.44,19.69,19.22,19.40,17703200,19.40
2015-03-16,19.15,19.55,19.07,19.42,16479500,19.42
2015-03-13,18.90,19.19,18.82,19.06,9877500,19.06
2015-03-12,19.39,19.45,18.70,18.80,14418900,18.80
2015-03-11,19.60,19.89,19.23,19.30,14275800,19.30
2015-03-10,19.46,19.75,19.24,19.67,13727900,19.67
2015-03-09,19.30,19.66,19.02,19.52,13188600,19.52
2015-03-06,19.68,20.45,19.20,19.33,25027100,19.33
2015-03-05,19.50,20.00,19.30,19.75,26885800,19.75
2015-03-04,18.45,20.16,18.45,19.57,45463500,19.57
2015-03-03,17.86,18.52,17.78,18.33,24827800,18.33
2015-03-02,17.71,17.97,17.47,17.96,20486200,17.96
2015-02-27,18.09,18.14,17.83,17.95,12525400,17.95
2015-02-26,18.10,18.42,17.93,18.08,13577000,18.08
2015-02-25,17.88,18.13,17.68,18.12,13345300,18.12
2015-02-24,17.84,17.84,17.84,17.84,000,17.84
2015-02-23,17.84,17.84,17.84,17.84,000,17.84
2015-02-20,17.84,17.84,17.84,17.84,000,17.84
2015-02-19,17.84,17.84,17.84,17.84,000,17.84
2015-02-18,17.84,17.84,17.84,17.84,000,17.84
2015-02-17,17.99,18.07,17.72,17.84,9810900,17.84
2015-02-16,17.54,18.15,17.54,17.99,15641700,17.99
2015-02-13,17.20,17.65,17.18,17.57,12070300,17.57
2015-02-12,17.03,17.25,16.96,17.16,7348600,17.16
2015-02-11,17.12,17.13,16.90,17.08,8877200,17.08
2015-02-10,17.00,17.08,16.90,17.07,6004900,17.07
2015-02-09,17.34,17.42,16.80,17.00,11635500,17.00
2015-02-06,17.57,17.84,17.14,17.34,12402900,17.34
2015-02-05,17.43,17.89,17.31,17.57,15352400,17.57
2015-02-04,17.39,17.43,17.17,17.33,6663000,17.33
2015-02-03,17.39,17.48,17.12,17.35,8581200,17.35
2015-02-02,17.09,17.33,17.01,17.31,8311300,17.31
2015-01-30,17.49,17.59,17.06,17.20,11540500,17.20
2015-01-29,17.50,17.76,17.43,17.52,8414100,17.52
2015-01-28,17.67,17.96,17.55,17.60,12361900,17.60
2015-01-27,17.77,18.08,17.32,17.67,18746100,17.67
2015-01-26,17.50,17.76,17.26,17.74,15430300,17.74
2015-01-23,17.56,17.69,17.31,17.47,12752500,17.47
2015-01-22,17.59,17.73,17.48,17.58,13206700,17.58
2015-01-21,17.41,17.83,17.25,17.59,20063700,17.59
2015-01-20,16.77,17.41,16.77,17.37,15122400,17.37
2015-01-19,16.63,17.31,16.52,16.78,13737000,16.78
2015-01-16,16.93,17.06,16.70,17.05,8552600,17.05
2015-01-15,16.90,17.00,16.73,16.92,10238500,16.92
2015-01-14,17.18,17.26,16.86,16.95,7013100,16.95
2015-01-13,17.01,17.24,17.00,17.17,6413300,17.17
2015-01-12,17.00,17.18,16.65,17.10,11373900,17.10
2015-01-09,17.42,17.56,17.00,17.04,10813700,17.04
2015-01-08,17.50,17.68,17.27,17.42,8870600,17.42
2015-01-07,17.65,17.75,17.30,17.47,11646300,17.47
2015-01-06,16.98,17.90,16.90,17.67,19902100,17.67
2015-01-05,16.83,17.27,16.65,17.08,14156500,17.08
2015-01-02,16.88,16.88,16.88,16.88,000,16.88
2015-01-01,16.88,16.88,16.88,16.88,000,16.88
2014-12-31,16.73,17.00,16.38,16.88,12277100,16.88
2014-12-30,16.71,17.14,16.63,16.67,11058700,16.67
2014-12-29,17.18,17.21,16.42,16.58,15160300,16.58
2014-12-26,16.80,17.26,16.75,17.18,9755700,17.18
2014-12-25,16.82,16.90,16.66,16.88,8244800,16.88
2014-12-24,16.72,16.89,16.53,16.81,9621000,16.81
2014-12-23,16.50,17.26,16.46,16.66,18519600,16.66
2014-12-22,17.88,17.88,16.90,17.02,16126900,17.02
2014-12-19,18.00,18.18,17.47,17.90,14434400,17.90
2014-12-18,17.92,18.48,17.92,18.09,12804500,18.09
2014-12-17,18.46,18.49,17.83,18.08,14268300,18.08
2014-12-16,18.53,18.58,18.21,18.45,16643200,18.45
2014-12-15,18.57,18.95,18.37,18.75,17355400,18.75
2014-12-12,17.78,18.60,17.70,18.59,23022700,18.59
2014-12-11,17.71,18.08,17.50,17.70,21015300,17.70
2014-12-10,17.11,17.84,17.07,17.71,21781600,17.71
