Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,15.18,15.27,14.52,14.80,21332300,14.80
2015-04-07,14.50,15.68,14.50,15.17,31369000,15.17
2015-04-06,14.46,14.46,14.46,14.46,000,14.46
2015-04-03,14.13,14.48,14.00,14.46,26337800,14.46
2015-04-02,14.31,14.45,14.06,14.25,22496900,14.25
2015-04-01,14.19,14.69,13.95,14.31,30381700,14.31
2015-03-31,13.91,13.91,13.91,13.91,000,13.91
2015-03-30,13.91,13.91,13.91,13.91,000,13.91
2015-03-27,13.91,13.91,13.91,13.91,000,13.91
2015-03-26,13.91,13.91,13.91,13.91,000,13.91
2015-03-25,13.91,13.91,13.91,13.91,000,13.91
2015-03-24,14.25,14.25,13.50,13.91,22842000,13.91
2015-03-23,14.07,14.43,13.85,14.26,25125700,14.26
2015-03-20,14.15,14.16,13.90,13.97,16250900,13.97
2015-03-19,13.85,14.47,13.53,14.14,33193100,14.14
2015-03-18,13.65,14.10,13.50,13.97,26831200,13.97
2015-03-17,13.03,13.65,12.93,13.64,28323500,13.64
2015-03-16,12.75,13.06,12.75,12.96,19027800,12.96
2015-03-13,12.58,12.79,12.52,12.70,13300800,12.70
2015-03-12,12.73,12.82,12.50,12.59,9511300,12.59
2015-03-11,12.94,12.95,12.63,12.76,12681100,12.76
2015-03-10,13.15,13.18,12.88,12.92,13670600,12.92
2015-03-09,12.67,13.23,12.45,13.15,13905700,13.15
2015-03-06,13.31,13.40,12.70,12.79,15955300,12.79
2015-03-05,13.28,13.50,13.01,13.30,21647200,13.30
2015-03-04,12.41,13.28,12.41,13.28,28521100,13.28
2015-03-03,12.40,12.70,12.23,12.42,23023900,12.42
2015-03-02,11.97,12.43,11.87,12.40,20268000,12.40
2015-02-27,12.01,12.04,11.84,11.95,14558100,11.95
2015-02-26,11.87,12.03,11.86,12.00,7488100,12.00
2015-02-25,12.08,12.08,11.82,11.90,10483000,11.90
2015-02-24,12.09,12.09,12.09,12.09,000,12.09
2015-02-23,12.09,12.09,12.09,12.09,000,12.09
2015-02-20,12.09,12.09,12.09,12.09,000,12.09
2015-02-19,12.09,12.09,12.09,12.09,000,12.09
2015-02-18,12.09,12.09,12.09,12.09,000,12.09
2015-02-17,12.02,12.15,11.86,12.09,11046200,12.09
2015-02-16,11.76,12.04,11.65,12.00,11158900,12.00
2015-02-13,11.50,11.86,11.49,11.71,10862400,11.71
2015-02-12,11.50,11.69,11.42,11.50,7464600,11.50
2015-02-11,11.23,11.42,11.13,11.41,6288900,11.41
2015-02-10,11.07,11.24,11.01,11.23,5458800,11.23
2015-02-09,11.40,11.45,11.00,11.15,12139600,11.15
2015-02-06,11.82,12.20,11.40,11.50,17599200,11.50
2015-02-05,11.62,11.88,11.50,11.80,18797400,11.80
2015-02-04,11.36,11.54,11.20,11.52,9145900,11.52
2015-02-03,11.22,11.42,11.17,11.35,6982800,11.35
2015-02-02,11.56,11.56,11.11,11.20,12394800,11.20
2015-01-30,11.52,11.78,11.45,11.62,15494900,11.62
2015-01-29,11.63,11.72,11.38,11.48,17612400,11.48
2015-01-28,11.90,12.05,11.45,11.76,38873000,11.76
2015-01-27,11.00,12.28,10.92,12.28,47673000,12.28
2015-01-26,11.66,11.66,11.66,11.66,000,11.66
2015-01-23,11.66,11.66,11.66,11.66,000,11.66
2015-01-22,11.66,11.66,11.66,11.66,000,11.66
2015-01-21,11.66,11.66,11.66,11.66,000,11.66
2015-01-20,11.66,11.66,11.66,11.66,000,11.66
2015-01-19,11.66,11.66,11.66,11.66,000,11.66
2015-01-16,11.66,11.66,11.66,11.66,000,11.66
2015-01-15,11.66,11.66,11.66,11.66,000,11.66
2015-01-14,11.67,11.86,11.49,11.66,4966500,11.66
2015-01-13,11.94,11.94,11.49,11.66,5566400,11.66
2015-01-12,12.17,12.25,11.75,11.79,5134700,11.79
2015-01-09,12.51,12.74,12.20,12.24,5645600,12.24
2015-01-08,12.29,12.75,12.21,12.50,6307000,12.50
2015-01-07,12.32,12.54,12.18,12.29,5577800,12.29
2015-01-06,12.30,12.45,11.75,12.33,9105400,12.33
2015-01-05,12.73,12.80,12.33,12.35,10693800,12.35
2015-01-02,12.35,12.35,12.35,12.35,000,12.35
2015-01-01,12.35,12.35,12.35,12.35,000,12.35
2014-12-31,12.13,12.61,12.03,12.35,6092800,12.35
2014-12-30,12.15,12.28,11.50,12.20,6239100,12.20
2014-12-29,12.84,12.97,11.90,12.22,6895300,12.22
2014-12-26,12.26,13.20,12.26,12.84,6224300,12.84
2014-12-25,12.10,12.26,11.88,12.26,3857900,12.26
2014-12-24,11.43,12.10,11.41,12.04,4800700,12.04
2014-12-23,12.20,12.29,10.93,11.34,6397800,11.34
2014-12-22,13.21,13.21,11.93,11.95,8454200,11.95
2014-12-19,13.93,14.12,13.08,13.25,9640200,13.25
2014-12-18,14.06,14.32,13.69,13.93,5062800,13.93
2014-12-17,14.08,14.15,13.18,14.10,9349500,14.10
2014-12-16,14.58,14.93,14.10,14.28,7216800,14.28
2014-12-15,14.42,14.75,14.14,14.58,5621600,14.58
2014-12-12,14.20,14.75,14.00,14.41,6462500,14.41
2014-12-11,14.28,14.75,14.03,14.26,8312600,14.26
2014-12-10,12.72,14.04,12.71,14.04,8694400,14.04
