Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,23.60,23.60,21.88,22.67,32915100,22.67
2015-04-07,23.23,23.95,22.80,23.83,28040800,23.83
2015-04-06,23.53,23.53,23.53,23.53,000,23.53
2015-04-03,23.30,23.87,22.92,23.53,27520600,23.53
2015-04-02,22.45,24.30,22.45,23.27,37700300,23.27
2015-04-01,20.34,22.37,20.34,22.37,40531300,22.37
2015-03-31,20.88,21.05,20.24,20.34,19254400,20.34
2015-03-30,20.33,21.24,20.27,20.81,25748900,20.81
2015-03-27,19.58,20.54,19.58,20.33,27487600,20.33
2015-03-26,20.60,20.64,19.38,19.55,34743800,19.55
2015-03-25,21.02,21.53,20.32,20.76,31309200,20.76
2015-03-24,20.81,21.57,19.70,21.32,52546600,21.32
2015-03-23,21.10,21.19,20.08,20.76,49219700,20.76
2015-03-20,17.99,19.70,17.85,19.31,54639500,19.31
2015-03-19,18.20,18.47,17.75,18.02,30324900,18.02
2015-03-18,17.59,18.68,17.45,18.31,33587600,18.31
2015-03-17,17.25,18.23,17.20,17.59,48413900,17.59
2015-03-16,16.26,17.67,16.06,17.26,38272100,17.26
2015-03-13,16.27,16.37,16.03,16.16,11641100,16.16
2015-03-12,16.02,16.50,16.01,16.23,16073900,16.23
2015-03-11,16.33,16.38,15.83,16.02,16611600,16.02
2015-03-10,16.52,16.55,16.25,16.38,13649200,16.38
2015-03-09,16.18,16.63,16.05,16.59,23031700,16.59
2015-03-06,15.97,16.35,15.55,16.34,21567000,16.34
2015-03-05,15.90,16.11,15.81,15.96,13025900,15.96
2015-03-04,15.72,16.05,15.67,15.93,11858800,15.93
2015-03-03,15.86,16.08,15.61,15.78,18454600,15.78
2015-03-02,15.36,16.05,15.20,15.98,24989800,15.98
2015-02-27,15.25,15.48,15.10,15.32,12268800,15.32
2015-02-26,14.76,15.24,14.72,15.23,10805100,15.23
2015-02-25,15.08,15.08,14.76,14.79,8526500,14.79
2015-02-24,15.08,15.08,15.08,15.08,000,15.08
2015-02-23,15.08,15.08,15.08,15.08,000,15.08
2015-02-20,15.08,15.08,15.08,15.08,000,15.08
2015-02-19,15.08,15.08,15.08,15.08,000,15.08
2015-02-18,15.08,15.08,15.08,15.08,000,15.08
2015-02-17,15.06,15.23,15.04,15.08,7355200,15.08
2015-02-16,14.89,15.12,14.86,15.03,8057800,15.03
2015-02-13,14.80,15.09,14.76,14.99,9297800,14.99
2015-02-12,14.59,14.85,14.49,14.77,6044800,14.77
2015-02-11,14.55,14.78,14.52,14.59,4980400,14.59
2015-02-10,14.33,14.56,14.26,14.56,5240500,14.56
2015-02-09,14.18,14.43,14.12,14.35,6286900,14.35
2015-02-06,14.44,14.50,14.01,14.14,9052600,14.14
2015-02-05,15.12,15.15,14.32,14.43,12033600,14.43
2015-02-04,15.04,15.19,14.81,14.85,7576500,14.85
2015-02-03,14.86,15.03,14.76,15.01,7751500,15.01
2015-02-02,15.00,15.10,14.71,14.80,12545600,14.80
2015-01-30,15.54,15.88,15.47,15.49,10909900,15.49
2015-01-29,15.48,15.76,15.41,15.58,12508500,15.58
2015-01-28,15.66,15.67,15.41,15.46,10567000,15.46
2015-01-27,15.89,15.97,15.40,15.71,15370800,15.71
2015-01-26,15.25,15.95,15.18,15.90,21612900,15.90
2015-01-23,15.70,15.81,15.20,15.29,14880600,15.29
2015-01-22,15.22,15.73,15.12,15.54,17712100,15.54
2015-01-21,14.71,15.34,14.70,15.26,18900500,15.26
2015-01-20,14.35,14.69,14.35,14.67,15252200,14.67
2015-01-19,15.20,15.23,14.36,14.36,21719700,14.36
2015-01-16,16.18,16.22,15.81,15.95,12032800,15.95
2015-01-15,15.59,16.08,15.30,15.98,13750800,15.98
2015-01-14,16.08,16.19,15.55,15.67,13336200,15.67
2015-01-13,15.75,16.16,15.70,16.10,13660800,16.10
2015-01-12,16.38,16.47,15.55,15.75,21830200,15.75
2015-01-09,16.65,17.08,16.29,16.37,21293400,16.37
2015-01-08,17.27,17.34,16.50,16.60,25288100,16.60
2015-01-07,17.31,17.87,17.05,17.27,27078400,17.27
2015-01-06,18.40,18.40,17.40,17.52,38949700,17.52
2015-01-05,17.34,18.50,17.26,18.42,49399400,18.42
2015-01-02,17.46,17.46,17.46,17.46,000,17.46
2015-01-01,17.46,17.46,17.46,17.46,000,17.46
2014-12-31,17.60,17.77,17.00,17.46,32426100,17.46
2014-12-30,17.59,17.66,17.18,17.60,33270300,17.60
2014-12-29,16.40,17.98,16.23,17.67,55050300,17.67
2014-12-26,16.59,17.17,16.49,16.51,43701300,16.51
2014-12-25,15.66,16.77,15.55,16.71,40545900,16.71
2014-12-24,15.70,15.85,15.28,15.58,22091100,15.58
2014-12-23,15.94,16.57,15.35,15.74,33758200,15.74
2014-12-22,15.79,16.98,15.79,16.17,54156900,16.17
2014-12-19,15.11,15.80,14.93,15.72,39470800,15.72
2014-12-18,15.04,15.79,14.87,15.22,29917400,15.22
2014-12-17,15.40,15.41,14.73,15.07,19582000,15.07
2014-12-16,15.11,15.60,15.05,15.49,25922100,15.49
2014-12-15,15.24,15.24,14.92,15.21,15520700,15.21
2014-12-12,15.45,15.86,15.26,15.37,21468500,15.37
2014-12-11,14.85,15.37,14.81,15.28,21751800,15.28
2014-12-10,14.80,15.15,14.50,15.00,21319400,15.00
