Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,22.00,24.20,20.81,24.00,33975900,24.00
2015-04-07,21.22,22.80,20.70,22.00,33261700,22.00
2015-04-06,20.76,20.76,20.76,20.76,000,20.76
2015-04-03,18.61,20.76,18.54,20.76,29817000,20.76
2015-04-02,19.10,19.40,18.55,18.87,24731300,18.87
2015-04-01,18.07,18.45,17.86,18.34,13486700,18.34
2015-03-31,19.14,19.25,18.20,18.27,29768800,18.27
2015-03-30,17.80,19.10,17.60,18.88,34358000,18.88
2015-03-27,17.50,17.91,17.37,17.60,13405100,17.60
2015-03-26,17.38,17.47,17.10,17.38,14164900,17.38
2015-03-25,17.92,17.92,17.48,17.50,18054800,17.50
2015-03-24,18.30,18.36,17.55,17.90,18567900,17.90
2015-03-23,18.28,18.45,18.14,18.36,17194500,18.36
2015-03-20,17.76,18.45,17.73,18.19,16035500,18.19
2015-03-19,18.27,18.39,17.73,17.87,16799100,17.87
2015-03-18,17.90,18.50,17.79,18.14,19873500,18.14
2015-03-17,17.46,17.75,17.23,17.68,15656700,17.68
2015-03-16,17.01,17.38,16.90,17.34,13015700,17.34
2015-03-13,17.17,17.21,16.80,16.93,9955500,16.93
2015-03-12,16.89,17.40,16.70,17.17,11860600,17.17
2015-03-11,17.08,17.28,16.66,16.80,11054200,16.80
2015-03-10,17.30,17.39,17.01,17.08,13913500,17.08
2015-03-09,17.40,17.69,17.18,17.62,7859300,17.62
2015-03-06,17.45,17.49,17.07,17.44,7504200,17.44
2015-03-05,17.36,17.58,17.10,17.38,9589500,17.38
2015-03-04,17.31,17.56,17.25,17.45,8908900,17.45
2015-03-03,17.75,17.97,17.20,17.29,16336500,17.29
2015-03-02,18.81,18.90,17.79,17.99,16502100,17.99
2015-02-27,18.24,18.90,18.09,18.33,12585600,18.33
2015-02-26,18.18,18.33,17.75,18.24,9464500,18.24
2015-02-25,18.00,18.39,17.73,18.09,10050400,18.09
2015-02-24,18.09,18.09,18.09,18.09,000,18.09
2015-02-23,18.09,18.09,18.09,18.09,000,18.09
2015-02-20,18.09,18.09,18.09,18.09,000,18.09
2015-02-19,18.09,18.09,18.09,18.09,000,18.09
2015-02-18,18.09,18.09,18.09,18.09,000,18.09
2015-02-17,17.35,18.50,17.16,18.09,16637600,18.09
2015-02-16,17.55,17.65,17.10,17.14,10290300,17.14
2015-02-13,16.65,17.45,16.35,17.40,15600600,17.40
2015-02-12,16.34,16.52,16.15,16.25,7559500,16.25
2015-02-11,16.22,16.38,15.81,16.35,10042300,16.35
2015-02-10,16.24,16.48,15.75,16.14,9857200,16.14
2015-02-09,16.50,16.82,16.01,16.15,11062400,16.15
2015-02-06,17.16,17.38,16.66,16.87,9888200,16.87
2015-02-05,17.95,18.10,17.21,17.44,19534100,17.44
2015-02-04,16.96,17.48,16.90,17.41,12818100,17.41
2015-02-03,17.15,17.49,16.60,16.91,12184200,16.91
2015-02-02,16.52,17.37,16.10,17.07,11920400,17.07
2015-01-30,16.93,17.43,16.46,17.04,13858900,17.04
2015-01-29,17.02,17.50,16.70,16.92,13005800,16.92
2015-01-28,17.73,18.48,17.06,17.26,23053800,17.26
2015-01-27,17.20,18.55,16.90,17.91,32768900,17.91
2015-01-26,15.90,17.58,15.49,17.58,28763000,17.58
2015-01-23,16.88,16.88,15.54,15.98,25884900,15.98
2015-01-22,15.04,16.02,15.03,16.02,25267000,16.02
2015-01-21,13.75,14.73,13.60,14.56,17427800,14.56
2015-01-20,13.14,13.96,13.14,13.66,13138500,13.66
2015-01-19,14.10,14.44,13.29,13.29,21095000,13.29
2015-01-16,14.48,15.18,13.84,14.77,17490500,14.77
2015-01-15,14.65,15.15,14.29,14.57,14385500,14.57
2015-01-14,15.03,15.10,14.28,14.48,10384600,14.48
2015-01-13,13.87,15.21,13.87,15.03,23708100,15.03
2015-01-12,14.50,14.50,13.65,13.89,13685400,13.89
2015-01-09,14.82,15.23,14.54,14.67,20202700,14.67
2015-01-08,15.20,15.46,14.63,14.93,25935400,14.93
2015-01-07,13.51,15.26,13.51,15.26,41739300,15.26
2015-01-06,13.63,14.55,13.39,13.87,28405300,13.87
2015-01-05,13.42,14.23,13.42,13.87,50409900,13.87
2015-01-02,12.94,12.94,12.94,12.94,000,12.94
2015-01-01,12.94,12.94,12.94,12.94,000,12.94
2014-12-31,12.02,12.97,11.60,12.94,20885900,12.94
2014-12-30,12.79,12.95,12.25,12.27,12089100,12.27
2014-12-29,12.60,13.20,12.30,12.75,23012300,12.75
2014-12-26,11.80,12.49,11.80,12.40,14181600,12.40
2014-12-25,11.55,11.97,11.51,11.87,10162300,11.87
2014-12-24,11.67,11.79,11.20,11.48,10247600,11.48
2014-12-23,11.86,12.28,11.56,11.58,9825100,11.58
2014-12-22,12.73,12.73,11.64,12.08,26070100,12.08
2014-12-19,12.88,13.06,12.43,12.89,19371800,12.89
2014-12-18,12.69,13.51,12.65,13.11,31413900,13.11
2014-12-17,12.22,12.33,11.94,12.28,17380200,12.28
2014-12-16,12.21,12.65,12.17,12.34,22035800,12.34
2014-12-15,11.95,12.13,11.63,12.00,18281100,12.00
2014-12-12,12.30,12.37,12.00,12.13,18746200,12.13
2014-12-11,12.35,13.20,12.16,12.43,33535500,12.43
2014-12-10,12.40,12.80,11.41,12.71,51123500,12.71
