泰山石油	000554	0.171418052215
人福医药	600079	0.167904136582
广州浪奇	000523	0.167185300331
广东明珠	600382	0.162898539378
刚泰控股	600687	0.161138186099
东方航空	600115	0.160843448211
广东榕泰	600589	0.159950445905
多伦股份	600696	0.156310140018
农发种业	600313	0.154119956126
五矿发展	600058	0.152910948471
百隆东方	601339	0.152781517813
中体产业	600158	0.14948665901
青岛啤酒	600600	0.148088949395
小商品城	600415	0.147408003006
新世界	600628	0.145078926218
珠江实业	600684	0.144339622642
商业城	600306	0.140300689491
华鑫股份	600621	0.135594542702
方盛制药	603998	0.132414148842
全柴动力	600218	0.131586992124
均胜电子	600699	0.130406194743
杭齿前进	601177	0.128855335069
南方航空	600029	0.128054426021
中路股份	600818	0.126884299726
山东高速	600350	0.124296523683
金钼股份	601958	0.123029392509
国际医学	000516	0.122169521377
中金岭南	000060	0.12216908251
中洲控股	000042	0.12183596096
狮头股份	600539	0.120911349699
健康元	600380	0.120049259044
上海能源	600508	0.119956878196
建投能源	000600	0.119070217434
敦煌种业	600354	0.118679041254
深深房A	000029	0.117536281966
大商股份	600694	0.11631320316
中国化学	601117	0.115168768238
华润双鹤	600062	0.114705378396
上柴股份	600841	0.114624529412
交运股份	600676	0.113491649169
怡球资源	601388	0.112387046468
上海物贸	600822	0.112268441973
海螺水泥	600585	0.111337246902
宏达矿业	600532	0.110780815291
桂东电力	600310	0.109538311696
北矿磁材	600980	0.109149484232
东方电缆	603606	0.10830054537
潞安环能	601699	0.107746053389
新华百货	600785	0.107423477755
青岛海尔	600690	0.106194979442
中国重工	601989	0.105387763216
海润光伏	600401	0.105102435227
中国南车	601766	0.10446392575
上海机场	600009	0.104133720755
兰石重装	603169	0.103897432971
时代新材	600458	0.100747076466
山鹰纸业	600567	0.100358297091
宏达股份	600331	0.0984594177754
开滦股份	600997	0.0976785835984
龙元建设	600491	0.0973605578134
安徽水利	600502	0.0970060262611
福能股份	600483	0.0967964201592
阳煤化工	600691	0.0941621644799
丰原药业	000153	0.0933365665237
东阳光科	600673	0.0929411725645
郴电国际	600969	0.0921374609585
山煤国际	600546	0.0910160593732
上工申贝	600843	0.0905646430011
中央商场	600280	0.0900123945195
盘江股份	600395	0.0896344649491
北京银行	601169	0.0895633468035
特变电工	600089	0.0890292440165
黔轮胎A	000589	0.0889383124598
宋都股份	600077	0.0881233128232
浙江东方	600120	0.0871297269399
浦东建设	600284	0.0866795870103
厦门钨业	600549	0.0852881391274
兴业证券	601377	0.0850492874078
江南高纤	600527	0.0849134453869
青海华鼎	600243	0.084477065464
鲁抗医药	600789	0.0843421967081
宏图高科	600122	0.0843035544203
丹化科技	600844	0.0822027328826
华泰证券	601688	0.0811138119212
海泰发展	600082	0.0750512556637
上海建工	600170	0.0747590276368
华天酒店	000428	0.074442131236
西宁特钢	600117	0.0736932914498
中国国贸	600007	0.0728309100522
国际实业	000159	0.0709772446213
中航动力	600893	0.070569480133
同仁堂	600085	0.0703551285184
迪康药业	600466	0.0703204697188
博瑞传播	600880	0.0695365604843
金陵饭店	601007	0.0690751958848
紫江企业	600210	0.0688030154782
赛轮金宇	601058	0.0686682947668
四环生物	000518	0.0664370168067
江南水务	601199	0.0662515363374
许继电气	000400	0.0659969464669
南京中北	000421	0.06579884541
宝钛股份	600456	0.0654571987948
云天化	600096	0.0641042363814
渤海轮渡	603167	0.0638165029778
沙河股份	000014	0.0638156376082
宁波海运	600798	0.0629584228662
南华生物	000504	0.0619460498126
中国北车	601299	0.0608669080562
国电南自	600268	0.060594235481
